Trading_Date,TP,gen,real_factor,intensity,TP_sort,time
2023-01-01,TP1,1767490,47419.54800000001,0.026828750374825322,1,0
2023-01-02,TP1,1705168,58474.499,0.03429251487243486,1,0
2023-01-03,TP1,1755865,57987.672000000006,0.0330251312031392,1,0
2023-01-04,TP1,1804577,48042.249999999985,0.026622443930073354,1,0
2023-01-05,TP1,1831518,45646.49599999999,0.024922766797814706,1,0
2023-01-06,TP1,1829573,37138.91299999999,0.020299224463850303,1,0
2023-01-07,TP1,1815438,38691.12,0.021312278359271977,1,0
2023-01-08,TP1,1751953,39459.789000000004,0.022523314837783893,1,0
2023-01-09,TP1,1759523,40808.42800000001,0.023192892619192818,1,0
2023-01-10,TP1,1837967,41520.248,0.02259031201321895,1,0
2023-01-11,TP1,1861403,41912.073,0.022516388444630206,1,0
2023-01-12,TP1,1869307,66671.602,0.03566648067973854,1,0
2023-01-13,TP1,1901273,72564.84199999999,0.03816645058337229,1,0
2023-01-14,TP1,1861548,100053.201,0.05374731191460011,1,0
2023-01-15,TP1,1823623,77774.25200000001,0.04264820744199871,1,0
2023-01-16,TP1,1820859,106702.78700000004,0.05860024691642793,1,0
2023-01-17,TP1,1926662,133502.86500000002,0.06929231229971838,1,0
2023-01-18,TP1,1936557,139634.331,0.07210442605097604,1,0
2023-01-19,TP1,1968523,114274.06899999997,0.0580506648893612,1,0
2023-01-20,TP1,1983829,178494.29400000002,0.08997463692687224,1,0
2023-01-21,TP1,1981748,135162.766,0.0682038109789943,1,0
2023-01-22,TP1,1918189,163788.86800000002,0.08538724182027944,1,0
2023-01-23,TP1,1875240,143820.117,0.07669424553657132,1,0
2023-01-24,TP1,1930193,183546.079,0.09509208612817474,1,0
2023-01-25,TP1,1957421,160283.936,0.08188526433506128,1,0
2023-01-26,TP1,1997891,192473.075,0.09633812605392388,1,0
2023-01-27,TP1,1975573,221952.93799999994,0.11234863910369292,1,0
2023-01-28,TP1,1939762,170185.75399999996,0.0877353788763776,1,0
2023-01-29,TP1,1903986,88536.346,0.046500523638304064,1,0
2023-01-30,TP1,1884127,122354.46300000003,0.06493960492047512,1,0
2023-01-31,TP1,1893456,109382.709,0.05776881480213958,1,0
2023-02-01,TP1,1924614,142813.32299999997,0.07420361849181185,1,0
2023-02-02,TP1,1983835,175868.35900000005,0.08865069877283144,1,0
2023-02-03,TP1,1983248,145131.00199999998,0.07317844364396181,1,0
2023-02-04,TP1,1992464,102350.45400000001,0.051368784580298574,1,0
2023-02-05,TP1,1966955,100113.70500000002,0.050897811592029316,1,0
2023-02-06,TP1,1871920,82767.868,0.044215494251891106,1,0
2023-02-07,TP1,1851478,86885.62399999998,0.046927710726241405,1,0
2023-02-08,TP1,1929424,84981.087,0.04404479627080413,1,0
2023-02-09,TP1,1942725,79493.39500000002,0.04091850107452162,1,0
2023-02-10,TP1,1900506,84896.32200000001,0.04467037830977646,1,0
2023-02-11,TP1,1922724,114175.10600000001,0.05938195289599548,1,0
2023-02-12,TP1,1847250,90156.14800000002,0.04880560184057384,1,0
2023-02-13,TP1,1782366,88795.965,0.04981915330521341,1,0
2023-02-14,TP1,1806726,82311.282,0.045558253990920596,1,0
2023-02-15,TP1,1758667,81666.33399999999,0.04643649650559201,1,0
2023-02-16,TP1,1788093,106777.485,0.05971584531677044,1,0
2023-02-17,TP1,1810437,128897.95500000003,0.0711971501908103,1,0
2023-02-18,TP1,1822916,199996.83899999998,0.10971259180346213,1,0
2023-02-19,TP1,1789367,199639.93099999995,0.1115701424023132,1,0
2023-02-20,TP1,1775983,136156.21899999998,0.07666527157073011,1,0
2023-02-21,TP1,1890993,203991.169,0.10787515818408634,1,0
2023-02-22,TP1,1861604,196791.57,0.10571075803446921,1,0
2023-02-23,TP1,1804288,121666.368,0.0674317891600454,1,0
2023-02-24,TP1,1776034,83092.45799999998,0.04678539825251092,1,0
2023-02-25,TP1,1801846,89676.92100000002,0.04976947030989331,1,0
2023-02-26,TP1,1714708,108145.89899999999,0.06306957161219286,1,0
2023-02-27,TP1,1681066,161306.72000000006,0.09595501901769476,1,0
2023-02-28,TP1,1751712,158953.434,0.09074176234449499,1,0
2023-03-01,TP1,1790885,175370.72799999994,0.0979240587754099,1,0
2023-03-02,TP1,1807203,160780.73699999996,0.08896661692128663,1,0
2023-03-03,TP1,1835291,174502.946,0.09508189491475738,1,0
2023-03-04,TP1,1842927,179786.95299999995,0.09755511368600056,1,0
2023-03-05,TP1,1768767,165781.88900000005,0.09372737562381028,1,0
2023-03-06,TP1,1711879,116137.67000000001,0.06784221898860843,1,0
2023-03-07,TP1,1802257,165071.51200000005,0.09159154992878377,1,0
2023-03-08,TP1,1789856,165251.19000000003,0.09232652794414747,1,0
2023-03-09,TP1,1790914,114834.81600000002,0.06412078748616629,1,0
2023-03-10,TP1,1789976,108374.67400000001,0.06054532239538408,1,0
2023-03-11,TP1,1775672,133563.38799999998,0.0752185020656968,1,0
2023-03-12,TP1,1697304,106120.30900000001,0.062522865084864,1,0
2023-03-13,TP1,1702515,93040.77300000002,0.05464901807032538,1,0
2023-03-14,TP1,1750540,134163.37500000006,0.07664113644932424,1,0
2023-03-15,TP1,1754223,151743.49200000003,0.0865018255945795,1,0
2023-03-16,TP1,1781815,139830.251,0.07847630141176272,1,0
2023-03-17,TP1,1776113,95249.16400000002,0.05362787390216727,1,0
2023-03-18,TP1,1774637,102654.61300000001,0.057845414583376775,1,0
2023-03-19,TP1,1677028,96967.37299999998,0.057820962440698655,1,0
2023-03-20,TP1,1626355,84299.745,0.051833544951747926,1,0
2023-03-21,TP1,1739342,82272.45500000002,0.04730090746960633,1,0
2023-03-22,TP1,1794559,124618.57900000004,0.06944245299262941,1,0
2023-03-23,TP1,1778105,116726.05500000001,0.06564632291118916,1,0
2023-03-24,TP1,1811637,121095.67600000004,0.06684323404743889,1,0
2023-03-25,TP1,1786138,92849.81600000002,0.05198356230033739,1,0
2023-03-26,TP1,1707486,86240.299,0.05050717780409327,1,0
2023-03-27,TP1,1692650,102268.53400000001,0.060419185301155004,1,0
2023-03-28,TP1,1782380,103683.29400000001,0.05817126202044458,1,0
2023-03-29,TP1,1890092,104992.92700000001,0.05554910924970848,1,0
2023-03-30,TP1,1923742,134136.846,0.06972704551857785,1,0
2023-03-31,TP1,1911139,117554.29300000002,0.061510069649565006,1,0
2023-04-01,TP1,1817250,103977.69100000002,0.05721705379006742,1,0
2023-04-02,TP1,1746531,106678.687,0.06108032837665063,1,0
2023-04-03,TP1,1696009,105491.40600000005,0.06219979139261646,1,0
2023-04-04,TP1,1806456,94260.081,0.052179560974637634,1,0
2023-04-05,TP1,1823720,95270.565,0.052239688658346675,1,0
2023-04-06,TP1,1813046,91632.65099999998,0.05054072042297878,1,0
2023-04-07,TP1,1859917,99731.07800000002,0.05362125191608014,1,0
2023-04-08,TP1,1765198,92577.914,0.05244619243846866,1,0
2023-04-09,TP1,1762968,81370.848,0.046155601236097306,1,0
2023-04-10,TP1,1712414,84152.83800000002,0.04914281125942676,1,0
2023-04-11,TP1,1638454,85865.76700000002,0.05240657778613255,1,0
2023-04-12,TP1,1799554,86897.769,0.048288503151336384,1,0
2023-04-13,TP1,1797126,91563.53100000002,0.050949978465616774,1,0
2023-04-14,TP1,1838274,96532.878,0.05251277992290594,1,0
2023-04-15,TP1,1788920,89510.278,0.050035931176352216,1,0
2023-04-16,TP1,1782134,92150.78499999999,0.051708112296830644,1,0
2023-04-17,TP1,1716629,81973.94299999998,0.04775285923749394,1,0
2023-04-18,TP1,1801531,74293.71899999998,0.04123921209238141,1,0
2023-04-19,TP1,1797150,74730.253,0.04158264641237515,1,0
2023-04-20,TP1,1830611,83600.83600000002,0.04566826922814297,1,0
2023-04-21,TP1,1820346,95978.54999999999,0.05272544340471536,1,0
2023-04-22,TP1,1845509,73612.953,0.03988761528662282,1,0
2023-04-23,TP1,1779197,68314.60200000001,0.0383963113696797,1,0
2023-04-24,TP1,1730995,72553.25,0.041914188082576784,1,0
2023-04-25,TP1,1885615,90299.92200000004,0.04788884369290658,1,0
2023-04-26,TP1,1774941,72674.02500000001,0.04094447364729307,1,0
2023-04-27,TP1,1902835,76688.78300000001,0.04030238197216259,1,0
2023-04-28,TP1,1936671,90850.42099999999,0.04691061155973317,1,0
2023-04-29,TP1,1914266,87083.09999999999,0.04549164013778649,1,0
2023-04-30,TP1,1842055,91600.75700000001,0.04972748207843958,1,0
2023-05-01,TP1,1779206,106865.36499999999,0.06006351428670991,1,0
2023-05-02,TP1,1847882,120776.361,0.06535934707952132,1,0
2023-05-03,TP1,1819387,95695.61900000002,0.052597726047289566,1,0
2023-05-04,TP1,1816645,79724.09,0.043885343586666625,1,0
2023-05-05,TP1,1829038,75484.45699999998,0.041270032115243084,1,0
2023-05-06,TP1,1815264,85481.89399999999,0.04709061271528548,1,0
2023-05-07,TP1,1778633,84767.04099999998,0.047658533829069843,1,0
2023-05-08,TP1,1728301,80025.43,0.04630294722967816,1,0
2023-05-09,TP1,1806743,76522.68900000003,0.042353942425679816,1,0
2023-05-10,TP1,1839913,71432.77100000001,0.03882399385188322,1,0
2023-05-11,TP1,1973863,112325.41000000005,0.05690638610683722,1,0
2023-05-12,TP1,2082100,90339.04200000002,0.04338842610825609,1,0
2023-05-13,TP1,2061991,74340.70300000001,0.03605287462457402,1,0
2023-05-14,TP1,1945640,73501.83600000001,0.037777716329845196,1,0
2023-05-15,TP1,1862736,74515.63900000001,0.0400033279004647,1,0
2023-05-16,TP1,2020456,56164.041999999994,0.02779770606239383,1,0
2023-05-17,TP1,1991687,72368.264,0.0363351590887524,1,0
2023-05-18,TP1,2017439,75372.40300000002,0.03736043716811265,1,0
2023-05-19,TP1,1993332,37433.277,0.018779248514547504,1,0
2023-05-20,TP1,1964328,73699.86500000002,0.03751912358832131,1,0
2023-05-21,TP1,1946421,38095.325000000004,0.019571986224973942,1,0
2023-05-22,TP1,1889868,39290.567,0.020790111796167778,1,0
2023-05-23,TP1,1952375,40773.988000000005,0.020884301427748258,1,0
2023-05-24,TP1,1968312,44085.007999999994,0.02239736789695942,1,0
2023-05-25,TP1,2006833,91448.17499999999,0.045568403050976335,1,0
2023-05-26,TP1,2057226,42346.034,0.020584045700375166,1,0
2023-05-27,TP1,2044494,33735.721999999994,0.016500768405287566,1,0
2023-05-28,TP1,1909829,42927.511999999995,0.022477149524905107,1,0
2023-05-29,TP1,1827205,39955.036,0.02186675058354153,1,0
2023-05-30,TP1,1880511,31224.977999999996,0.016604517601864596,1,0
2023-05-31,TP1,1952131,28827.686,0.014767290719731412,1,0
2023-06-01,TP1,1994329,40417.222,0.020266075456958205,1,0
2023-06-02,TP1,1938264,32880.570999999996,0.016963928030443734,1,0
2023-06-03,TP1,2016109,34662.698,0.017192869036346745,1,0
2023-06-04,TP1,2014195,79016.13399999998,0.039229634667944255,1,0
2023-06-05,TP1,1957349,46803.391,0.02391162281228335,1,0
2023-06-06,TP1,1987966,33654.687,0.01692920653572546,1,0
2023-06-07,TP1,2156454,31958.335000000003,0.014819854724468968,1,0
2023-06-08,TP1,2138298,32944.689,0.015406968065255638,1,0
2023-06-09,TP1,2166465,33489.605,0.015458179569021426,1,0
2023-06-10,TP1,2197123,34084.064999999995,0.015513043648443895,1,0
2023-06-11,TP1,2133777,41259.475,0.01933635754814116,1,0
2023-06-12,TP1,2038104,38313.04599999999,0.018798376334083045,1,0
2023-06-13,TP1,2128889,59733.85600000001,0.028058699161863303,1,0
2023-06-14,TP1,2148631,59190.26199999998,0.0275478953808262,1,0
2023-06-15,TP1,2210910,68456.95700000001,0.030963249069387723,1,0
2023-06-16,TP1,2185190,65778.85,0.030102119266516875,1,0
2023-06-17,TP1,2169928,101135.55600000001,0.046607793438307635,1,0
2023-06-18,TP1,2064890,67430.284,0.032655630081989837,1,0
2023-06-19,TP1,1949144,81277.872,0.04169926490808273,1,0
2023-06-20,TP1,2046107,83856.074,0.040983230104779465,1,0
2023-06-21,TP1,2040390,77968.68,0.03821263581962272,1,0
2023-06-22,TP1,2046800,48694.95400000001,0.023790772913816694,1,0
2023-06-23,TP1,2009820,72057.573,0.03585274949995522,1,0
2023-06-24,TP1,1973701,77146.00499999999,0.0390869767001182,1,0
2023-06-25,TP1,1901073,75681.57500000001,0.03980992576297702,1,0
2023-06-26,TP1,1869747,79901.165,0.04273367733709427,1,0
2023-06-27,TP1,1957029,109844.312,0.05612809621114455,1,0
2023-06-28,TP1,2022974,146315.16499999998,0.07232676495100776,1,0
2023-06-29,TP1,2018246,93591.737,0.04637280936020683,1,0
2023-06-30,TP1,2024666,103974.351,0.051353828730269585,1,0
2023-07-01,TP1,2143520,195025.956,0.09098396842576696,1,0
2023-07-02,TP1,2080685,167120.162,0.08031978026467246,1,0
2023-07-03,TP1,2073153,265304.22499999986,0.12797136776687484,1,0
2023-07-04,TP1,2107425,249666.86000000002,0.11847010451142984,1,0
2023-07-05,TP1,2067012,154532.59200000006,0.07476134245955034,1,0
2023-07-06,TP1,2082771,222461.37300000002,0.10681028927328065,1,0
2023-07-07,TP1,2175557,286169.242,0.13153837936675528,1,0
2023-07-08,TP1,2125111,253319.12599999996,0.11920277387863502,1,0
2023-07-09,TP1,1993877,227812.26300000004,0.1142559260175026,1,0
2023-07-10,TP1,1940328,234292.06100000002,0.12074868836609069,1,0
2023-07-11,TP1,1988029,243210.647,0.12233757505549467,1,0
2023-07-12,TP1,2056565,229873.35600000006,0.11177539051768365,1,0
2023-07-13,TP1,2146628,234705.368,0.10933676817781189,1,0
2023-07-14,TP1,2049807,172583.96499999997,0.0841952266725599,1,0
2023-07-15,TP1,1927756,154830.74100000004,0.08031656547820369,1,0
2023-07-16,TP1,1944045,155244.972,0.07985667615718772,1,0
2023-07-17,TP1,1902759,190999.797,0.10038044597345223,1,0
2023-07-18,TP1,1992344,186269.70899999997,0.09349274472681424,1,0
2023-07-19,TP1,2003222,206820.53799999997,0.10324394300781439,1,0
2023-07-20,TP1,2012046,207560.19999999998,0.103158774699982,1,0
2023-07-21,TP1,2084127,233833.66900000002,0.11219741839148958,1,0
2023-07-22,TP1,2165314,229264.38100000002,0.10588043166025807,1,0
2023-07-23,TP1,2159102,286750.88499999995,0.13281025398522162,1,0
2023-07-24,TP1,2025131,233337.56100000002,0.11522097138407343,1,0
2023-07-25,TP1,2097430,270914.12899999996,0.12916480120909873,1,0
2023-07-26,TP1,2131488,221885.653,0.10409894543154828,1,0
2023-07-27,TP1,2264114,297238.79000000004,0.13128260767788197,1,0
2023-07-28,TP1,2256522,323649.27400000003,0.1434283707404581,1,0
2023-07-29,TP1,2306474,379142.89800000004,0.16438203855755584,1,0
2023-07-30,TP1,2263837,370735.6040000001,0.16376426571347677,1,0
2023-07-31,TP1,2106732,262571.73899999994,0.12463461845170622,1,0
2023-08-01,TP1,2099192,239960.28500000006,0.11431078481625315,1,0
2023-08-02,TP1,2052850,191566.827,0.093317498599508,1,0
2023-08-03,TP1,2340449,396369.387,0.16935613081079742,1,0
2023-08-04,TP1,2301876,365772.54300000006,0.15890193172872913,1,0
2023-08-05,TP1,2204444,286326.21800000005,0.12988591136812733,1,0
2023-08-06,TP1,2150356,270899.48399999994,0.12597890023791405,1,0
2023-08-07,TP1,2034168,193824.31499999997,0.0952843201741449,1,0
2023-08-08,TP1,2137233,218203.53700000004,0.10209627916095253,1,0
2023-08-09,TP1,2244911,291991.34900000005,0.13006811806793234,1,0
2023-08-10,TP1,2280879,299471.3440000001,0.1312964624603059,1,0
2023-08-11,TP1,2302940,298540.84799999994,0.12963466178015925,1,0
2023-08-12,TP1,2352353,359514.706,0.15283195421775558,1,0
2023-08-13,TP1,2183219,261421.92200000005,0.11974150188322841,1,0
2023-08-14,TP1,2018479,200771.35,0.09946665286089179,1,0
2023-08-15,TP1,2132860,245394.21499999994,0.115054065902122,1,0
2023-08-16,TP1,2143504,289143.77999999997,0.13489304428636475,1,0
2023-08-17,TP1,2215009,315619.3600000001,0.14249123141260378,1,0
2023-08-18,TP1,2222527,322932.46100000007,0.14529967959894305,1,0
2023-08-19,TP1,2233590,326574.698,0.14621067340022115,1,0
2023-08-20,TP1,2061999,255559.57699999996,0.12393777931027122,1,0
2023-08-21,TP1,2012329,157910.706,0.0784716147309908,1,0
2023-08-22,TP1,2128399,248304.30899999998,0.11666248151779811,1,0
2023-08-23,TP1,2186556,364999.3970000001,0.166928904176248,1,0
2023-08-24,TP1,2174727,373314.65200000006,0.17166046680801778,1,0
2023-08-25,TP1,2179617,441865.922,0.2027264065200446,1,0
2023-08-26,TP1,2198435,390768.57999999996,0.17774852565575056,1,0
2023-08-27,TP1,2125243,334523.622,0.15740488123005228,1,0
2023-08-28,TP1,2092634,369078.306,0.1763702138070967,1,0
2023-08-29,TP1,2237168,460109.7270000001,0.20566614889896515,1,0
2023-08-30,TP1,2195501,450014.41100000014,0.20497117104478665,1,0
2023-08-31,TP1,2157969,399929.29800000007,0.18532671136610399,1,0
2023-09-01,TP1,2140038,396319.05600000004,0.1851925320952245,1,0
2023-09-02,TP1,2080715,370374.777,0.17800360789440167,1,0
2023-09-03,TP1,1996593,329480.2720000001,0.16502124969886206,1,0
2023-09-04,TP1,1916716,327112.54399999994,0.17066302154309765,1,0
2023-09-05,TP1,2029661,348518.175,0.17171250519175368,1,0
2023-09-06,TP1,1990470,347669.54400000005,0.17466706054348977,1,0
2023-09-07,TP1,1892413,254853.34899999993,0.13467110456332732,1,0
2023-09-08,TP1,1959430,376939.39300000004,0.19237196174397658,1,0
2023-09-09,TP1,1974601,302272.80100000004,0.15308044561914028,1,0
2023-09-10,TP1,1907684,328436.4040000001,0.17216499378303748,1,0
2023-09-11,TP1,1845929,324143.498,0.1755991145921647,1,0
2023-09-12,TP1,1988324,260643.82500000007,0.1310871995710961,1,0
2023-09-13,TP1,2058534,297764.2639999999,0.1446486985398346,1,0
2023-09-14,TP1,2049367,321602.541,0.1569277445181854,1,0
2023-09-15,TP1,2013202,304758.661,0.1513800706536155,1,0
2023-09-16,TP1,2112017,359655.75100000005,0.17029017806201374,1,0
2023-09-17,TP1,1963413,258036.403,0.1314223767490589,1,0
2023-09-18,TP1,1862617,227127.53500000006,0.12194000967456008,1,0
2023-09-19,TP1,1976292,204679.63399999996,0.10356750621871665,1,0
2023-09-20,TP1,1953097,210550.621,0.10780346342245163,1,0
2023-09-21,TP1,1903041,227575.54900000003,0.11958520546851067,1,0
2023-09-22,TP1,1907401,183879.197,0.09640300964506152,1,0
2023-09-23,TP1,1934850,188969.75299999997,0.09766635811561618,1,0
2023-09-24,TP1,1906366,137536.47900000005,0.0721458938105275,1,0
2023-09-25,TP1,1933240,187992.10099999997,0.0972419880614926,1,0
2023-09-26,TP1,1989692,138349.08999999994,0.06953291765760727,1,0
2023-09-27,TP1,2026992,137427.41599999997,0.06779869678814715,1,0
2023-09-28,TP1,2043960,197606.802,0.09667840955791698,1,0
2023-09-29,TP1,2033922,158819.28300000002,0.07808523778197986,1,0
2023-09-30,TP1,1991553,130894.762,0.06572497041253736,1,0
2023-10-01,TP1,2057296,146634.631,0.07127541734393106,1,0
2023-10-02,TP1,1893531,107362.681,0.05669972184242032,1,0
2023-10-03,TP1,1960005,113511.40500000001,0.057913834403483674,1,0
2023-10-04,TP1,2064523,154657.031,0.07491175007495678,1,0
2023-10-05,TP1,2013750,127699.92199999999,0.06341398981998758,1,0
2023-10-06,TP1,1934930,117944.39199999999,0.06095537926436615,1,0
2023-10-07,TP1,1975852,90874.26099999998,0.04599244325992027,1,0
2023-10-08,TP1,1960391,125354.002,0.06394336742007078,1,0
2023-10-09,TP1,1930532,110965.94600000004,0.05747946472785742,1,0
2023-10-10,TP1,2018523,73952.65700000002,0.036637014787545163,1,0
2023-10-11,TP1,1994633,161356.54599999997,0.08089535568698601,1,0
2023-10-12,TP1,1959003,74343.37100000001,0.03794959527882296,1,0
2023-10-13,TP1,1988172,145633.378,0.07324988884261523,1,0
2023-10-14,TP1,1986053,167693.44100000005,0.0844355316801717,1,0
2023-10-15,TP1,1885682,122364.30399999999,0.06489127222935787,1,0
2023-10-16,TP1,1840962,38855.98900000001,0.0211063503755102,1,0
2023-10-17,TP1,1945787,53904.64300000001,0.027703259914882775,1,0
2023-10-18,TP1,1923071,141382.22800000003,0.07351898499847381,1,0
2023-10-19,TP1,1883446,55284.772000000004,0.029352990210497143,1,0
2023-10-20,TP1,1869505,43983.32,0.02352671963969072,1,0
2023-10-21,TP1,1851550,125839.45500000002,0.06796438389457482,1,0
2023-10-22,TP1,1803003,110040.86299999998,0.06103199107267153,1,0
2023-10-23,TP1,1800874,98942.114,0.05494116412364219,1,0
2023-10-24,TP1,1777791,113464.15499999998,0.06382311250310074,1,0
2023-10-25,TP1,1867519,87756.14899999999,0.04699076635900357,1,0
2023-10-26,TP1,1878931,87965.11799999999,0.04681657708558749,1,0
2023-10-27,TP1,1921046,94463.05200000001,0.049172717363353095,1,0
2023-10-28,TP1,2022905,139106.78,0.06876584911303299,1,0
2023-10-29,TP1,1926496,130616.626,0.06780010236200854,1,0
2023-10-30,TP1,1834424,110909.57899999997,0.0604601656977885,1,0
2023-10-31,TP1,1946256,135662.89399999997,0.06970454760319299,1,0
2023-11-01,TP1,1930974,128369.29700000002,0.06647903959349014,1,0
2023-11-02,TP1,1911680,113082.07000000002,0.059153242174422506,1,0
2023-11-03,TP1,1903536,117844.433,0.06190817142412857,1,0
2023-11-04,TP1,1923307,117813.80200000001,0.06125584839029859,1,0
2023-11-05,TP1,1805900,88638.263,0.049082597596766156,1,0
2023-11-06,TP1,1780387,104947.57199999999,0.05894649421726848,1,0
2023-11-07,TP1,1841651,92443.13299999997,0.050195793339780435,1,0
2023-11-08,TP1,1857217,115379.476,0.062124929935489494,1,0
2023-11-09,TP1,1865478,155507.72999999998,0.08336079546368276,1,0
2023-11-10,TP1,1865125,140003.27500000005,0.07506374907848003,1,0
2023-11-11,TP1,1833702,153016.995,0.08344703501441346,1,0
2023-11-12,TP1,1791200,105101.133,0.05867638063867798,1,0
2023-11-13,TP1,1760920,74725.807,0.04243566260818209,1,0
2023-11-14,TP1,1869421,86732.101,0.046395167808642356,1,0
2023-11-15,TP1,1911420,101776.876,0.053246735934540816,1,0
2023-11-16,TP1,1909867,132704.39500000002,0.06948357922305586,1,0
2023-11-17,TP1,1909987,121689.17300000001,0.06371204254269794,1,0
2023-11-18,TP1,1902354,106242.629,0.05584798044948522,1,0
2023-11-19,TP1,1828133,138847.318,0.07595033731134442,1,0
2023-11-20,TP1,1802280,88037.77799999999,0.0488480025301285,1,0
2023-11-21,TP1,1903060,113837.442,0.05981810452639433,1,0
2023-11-22,TP1,1897495,115685.611,0.06096754457851009,1,0
2023-11-23,TP1,1921185,150847.36199999996,0.07851787412456372,1,0
2023-11-24,TP1,1921576,106566.334,0.05545777736607868,1,0
2023-11-25,TP1,1946147,132511.988,0.06808940331845437,1,0
2023-11-26,TP1,1880241,134895.036,0.0717434818196178,1,0
2023-11-27,TP1,1813223,146811.01999999996,0.08096688603663199,1,0
2023-11-28,TP1,1914179,163796.354,0.08557002976210688,1,0
2023-11-29,TP1,1926813,159721.24499999997,0.0828940042443143,1,0
2023-11-30,TP1,1918431,211556.34000000005,0.11027570968150538,1,0
2023-12-01,TP1,1919595,211449.97100000005,0.1101534287180369,1,0
2023-12-02,TP1,1924603,184144.47900000002,0.09567920189254617,1,0
2023-12-03,TP1,1816303,138013.98400000003,0.07598621155170697,1,0
2023-12-04,TP1,1816182,150267.823,0.08273830651333401,1,0
2023-12-05,TP1,1930439,123740.852,0.06409985086293843,1,0
2023-12-06,TP1,1915129,176244.25699999995,0.09202735533742111,1,0
2023-12-07,TP1,1946585,173382.925,0.08907030774407487,1,0
2023-12-08,TP1,1961383,196449.64500000002,0.10015873748268442,1,0
2023-12-09,TP1,1948313,200820.93000000002,0.10307426476136022,1,0
2023-12-10,TP1,1875979,146726.95600000003,0.07821353863769266,1,0
2023-12-11,TP1,1833171,169266.211,0.09233520004407664,1,0
2023-12-12,TP1,1930783,174786.957,0.09052646361605628,1,0
2023-12-13,TP1,1936902,227247.296,0.11732513880413155,1,0
2023-12-14,TP1,1945538,170129.55,0.08744601750261367,1,0
2023-12-15,TP1,1966805,238650.388,0.121339120044946,1,0
2023-12-16,TP1,1954672,245408.73900000006,0.12554983086676438,1,0
2023-12-17,TP1,1898802,206718.79699999996,0.10886801098798082,1,0
2023-12-18,TP1,1864238,181047.041,0.09711584089585128,1,0
2023-12-19,TP1,1968978,288770.268,0.1466599769017226,1,0
2023-12-20,TP1,1998667,350516.9789999999,0.17537537718889634,1,0
2023-12-21,TP1,2008109,320546.106,0.15962584999121066,1,0
2023-12-22,TP1,1969665,322089.125,0.16352482528754889,1,0
2023-12-23,TP1,1934100,346086.669,0.17893938731192802,1,0
2023-12-24,TP1,1907867,335173.09,0.1756794839472563,1,0
2023-12-25,TP1,1849766,228224.01800000004,0.12337993994916116,1,0
2023-12-26,TP1,1740780,194233.15600000002,0.11157823274624021,1,0
2023-12-27,TP1,1765109,162599.8,0.09211884365214838,1,0
2023-12-28,TP1,1773199,185432.39699999997,0.1045750629229996,1,0
2023-12-29,TP1,1760142,205177.788,0.11656888364688758,1,0
2023-12-30,TP1,1790876,128554.30800000002,0.07178291964379445,1,0
2023-12-31,TP1,1786619,146637.48299999998,0.08207540779539453,1,0
2024-01-01,TP1,1770137,130213.45000000001,0.0735612271818509,1,0
2024-01-02,TP1,1692732,129353.46399999998,0.07641697799769838,1,0
2024-01-03,TP1,1709851,169390.28700000004,0.0990672795465804,1,0
2024-01-04,TP1,1807081,186932.45199999993,0.10344442335457012,1,0
2024-01-05,TP1,1853426,155985.88100000005,0.08416083566325283,1,0
2024-01-06,TP1,1857912,219850.5190000001,0.11833204102239508,1,0
2024-01-07,TP1,1808669,209146.52999999997,0.11563560275539636,1,0
2024-01-08,TP1,1826469,219602.838,0.12023354242530258,1,0
2024-01-09,TP1,1946383,296594.0050000001,0.152382139075403,1,0
2024-01-10,TP1,1982411,262429.631,0.13237902281615668,1,0
2024-01-11,TP1,2012601,327615.26300000004,0.16278202336180894,1,0
2024-01-12,TP1,2024813,292921.45499999996,0.14466592964387326,1,0
2024-01-13,TP1,2005634,236218.56500000003,0.11777750327327918,1,0
2024-01-14,TP1,1964959,219923.60099999997,0.11192274291728223,1,0
2024-01-15,TP1,1933957,226015.68900000007,0.11686696705252499,1,0
2024-01-16,TP1,1955632,221356.47099999996,0.11318922527346656,1,0
2024-01-17,TP1,2019833,246725.966,0.12215166600407062,1,0
2024-01-18,TP1,2003603,278739.32,0.13911903705474588,1,0
2024-01-19,TP1,2057760,255616.974,0.12422098495451364,1,0
2024-01-20,TP1,2056733,235745.903,0.1146215395970211,1,0
2024-01-21,TP1,1968336,127728.72400000002,0.06489172783508508,1,0
2024-01-22,TP1,1986556,119511.06800000001,0.060159929043027235,1,0
2024-01-23,TP1,2016303,167311.468,0.08297932800774487,1,0
2024-01-24,TP1,1946390,50715.72400000001,0.026056301152389813,1,0
2024-01-25,TP1,1888884,118138.42400000003,0.06254403340808648,1,0
2024-01-26,TP1,1927013,96573.618,0.05011570653648938,1,0
2024-01-27,TP1,1924251,81469.56599999999,0.04233832592525611,1,0
2024-01-28,TP1,1891451,78262.21799999998,0.04137681494260226,1,0
2024-01-29,TP1,1853959,79940.49100000001,0.04311880197997907,1,0
2024-01-30,TP1,1928042,77943.53,0.040426261461109246,1,0
2024-01-31,TP1,2022377,80462.11899999999,0.03978591479234583,1,0
2024-02-01,TP1,2018843,85092.525,0.04214915424329678,1,0
2024-02-02,TP1,2016404,80267.71600000001,0.03980735804927982,1,0
2024-02-03,TP1,1949819,78387.30300000003,0.04020234852568368,1,0
2024-02-04,TP1,1849044,77742.55900000001,0.04204473176408999,1,0
